#start	end	length	mean	median	max
1893081	1893102	22	34.09	35	38
1894372	1894414	43	7.84	11	24
1894862	1894896	35	19.17	18.5	24
1895936	1895939	4	21.25	28	29
1896013	1896235	223	6.78	0	40
1897487	1897498	12	0.00	0	0
1897525	1897569	45	50.33	69	80
1898761	1898764	4	8.25	11	11
1898802	1898814	13	10.46	16	24
1899061	1899109	49	9.33	11	20
1899143	1899155	13	12.77	14	14
1900718	1900874	157	80.61	18	435
1901394	1901519	126	80.58	0	465
1902524	1902534	11	22.55	24	26
1902580	1902641	62	3.03	0	17
1904034	1904055	22	0.00	0	0
1904450	1904455	6	18.17	22	22
1904945	1904950	6	17.67	20	26
1905079	1905222	144	0.00	0	0
1907815	1908250	436	6.92	0	119
1909253	1909279	27	72.33	66	112
1909318	1909406	89	0.00	0	0
1910085	1910546	462	497.31	266	2418
1911180	1911218	39	14.21	18.5	37
1912185	1912412	228	90.41	12	350
1913160	1913172	13	145.38	158.5	193
1914106	1914294	189	22.29	14	78
1914539	1914831	293	27.77	28	68
1915135	1915306	172	18.18	19	39
1916576	1916582	7	38.71	45.5	47
1917212	1917228	17	0.00	0	0
1917742	1917807	66	6.59	10	15
1917853	1917895	43	0.00	0	0
1918316	1918537	222	9.49	0	25
1918566	1918567	2	0.00	0	0
1918745	1918752	8	11.25	13	13
1919338	1919361	24	14.71	17	19
1920938	1921057	120	13.06	16	30
1921394	1921469	76	263.33	361	412
1921917	1922249	333	31.67	0	156
1923150	1923254	105	21.78	16	83
1924356	1924367	12	26.58	28	35
1924402	1924436	35	258.83	31	1692
1924794	1924807	14	376.64	176	1445
1924848	1924853	6	19.67	23	27
1925112	1925125	14	0.00	0	0
1926581	1927363	783	0.70	0	15
1931531	1931587	57	12.14	13	22
1933493	1933805	313	5.12	0	37
1935081	1935185	105	21.75	21.5	40
1936473	1936474	2	0.00	0	0
1936676	1936689	14	0.00	0	0
1936724	1936907	184	0.00	0	0
1936940	1936945	6	0.00	0	0
1937210	1937604	395	3.86	0	26
